name2,start,end,chr
RSU1,16593260,16817081,10
LOC105376435,16821257,16821257,10
CUBN,16824974,17129765,10
TRDMT1,17139196,17201634,10
VIM-AS1,17226898,17229985,10
VIM,17229422,17237271,10
ST8SIA6,17320877,17454874,10
ST8SIA6-AS1,17408286,17408286,10
LOC105376436,17446781,17446781,10
LOC105376437,17472987,17472987,10
HACD1,17590363,17617374,10
STAM-AS1,17643918,17643918,10
STAM,17644339,17714780,10
TMEM236,17752295,17800563,10
LOC107984212,17767230,17767230,10
MRC1,17809465,17910465,10
MIR511,17845193,17845193,10
SLC39A12,17953276,18042833,10
SLC39A12-AS1,18010562,18010562,10
CACNB2,18140736,18545881,10
LOC107984213,18261504,18261504,10
NSUN6,18545932,18655063,10
ARL5B,18659637,18675216,10
LOC105376440,18836471,18836471,10
LOC107984180,18930677,18930677,10
MALRD1,19047683,19734478,10
LOC105376441,19160243,19160243,10
LOC102724082,19459557,19459557,10
LOC101928834,19728550,19728550,10
PLXDC2,19817079,20279819,10
MIR4675,20552046,20552046,10
LOC105376442,20610794,20613925,10
NEBL,20785746,21173833,10
LOC102725112,20880159,20884942,10
C10orf113,21125822,21146508,10
NEBL-AS1,21174923,21174923,10
LOC105376444,21372936,21372936,10
LOC105376445,21418654,21418654,10
CASC10,21495599,21496814,10
MIR1915,21496641,21496641,10
SKIDA1,21515095,21517822,10
MLLT10,21534644,21743630,10
LOC107984214,21751449,21751449,10
DNAJC1,21756686,22003434,10
EBLN1,22208882,22209983,10
LOC105376447,22254618,22254618,10
LOC100130992,22258548,22258548,10
COMMD3,22316417,22319998,10
COMMD3-BMI1,22316417,22329542,10
BMI1,22326449,22329542,10
SPAG6,22345611,22416688,10
LOC105376448,22428526,22428526,10
LOC100499489,22437929,22437929,10
LOC105376449,22455172,22462623,10
LOC105376450,22472577,22472577,10
PIP4K2A,22537200,22714326,10
LOC105376451,22868207,22868207,10
ARMC3,22931996,23037479,10
LOC107984215,23095279,23095279,10
MSRB2,23095608,23120862,10
PTF1A,23192530,23193906,10
C10orf67,23204172,23345216,10
LOC105376453,23344570,23359068,10
MIR1254-2,23393467,23393467,10
OTUD1,23439457,23440903,10
LOC105376454,23586392,23586392,10
KIAA1217,24042284,24546324,10
MIR603,24275781,24275781,10
LOC105376455,24465929,24465929,10
ARHGAP21,24584411,24725421,10
LOC105376456,24778174,24778174,10
PRTFDC1,24849843,24952575,10
ENKUR,24984369,25061148,10
THNSL1,25023223,25025455,10
LINC01516,25161233,25161233,10
GPR158,25175420,25602229,10
GPR158-AS1,25176276,25176276,10
LINC00836,25683385,25732935,10
LOC105376460,25912032,25912032,10
LOC101929073,25933710,25933710,10
MYO3A,25952110,26212535,10
GAD2,26216809,26300961,10
LOC107984176,26380805,26380805,10
APBB1IP,26492326,26567488,10
LOC101929117,26579307,26579307,10
FAM238A,26594324,26594324,10
LOC102724202,26637702,26637702,10
LOC105376461,26642958,26642958,10
FAM238B,26653454,26653454,10
SELENOOLP,26675858,26675858,10
PDSS1,26697711,26747246,10
ABI1,26748569,26861087,10
FAM238C,26942001,26942001,10
ANKRD26,26980585,27100326,10
YME1L1,27111976,27154210,10
MASTL,27155188,27187953,10
ACBD5,27184275,27242275,10
LRRC37A6P,27252306,27252306,10
RAB18,27504369,27542237,10
LOC105376463,27580753,27584001,10
MKX,27675228,27743415,10
MKX-AS1,27767799,27767799,10
ARMC4,27812504,27995142,10
LOC112268060,27995151,27995151,10
MPP7,28054064,28303066,10
SNORD130,28073378,28073378,10
MIR8086,28289350,28289350,10
LOC105376466,28306271,28306271,10
LOC105376467,28335292,28335292,10
LOC107984216,28442522,28442522,10
LOC105376468,28495813,28495813,10
WAC-AS1,28532354,28532354,10
WAC,28533579,28620999,10
BAMBI,28677897,28682401,10
LOC105376470,28710966,28710966,10
LOC107984170,28726828,28726828,10
LINC00837,28796050,28796050,10
LINC01517,28808219,28808219,10
C10orf126,28847240,28880446,10
LOC107984174,29079588,29079588,10
LOC107984171,29097888,29104693,10
LOC105376471,29133234,29133234,10
LOC105376472,29235478,29235478,10
LYZL1,29289117,29318328,10
LOC107984217,29374390,29374390,10
LOC105376473,29374919,29374919,10
LOC105376474,29408473,29408473,10
SVIL-AS1,29422372,29487856,10
SVIL,29458246,29576127,10
MIR604,29545097,29545097,10
MIR938,29602346,29602346,10
LOC105376475,29784064,29784064,10
LOC105376476,29829111,29829111,10
LOC102724333,29839746,29839746,10
LOC107984172,29843388,29843388,10
LOC107984173,29862498,29862498,10
LOC107984218,30001261,30001261,10
JCAD,30017882,30047812,10
LOC101929256,30111886,30121081,10
LOC105376477,30206302,30206302,10
LOC101929279,30232690,30232690,10
MTPAP,30313608,30349275,10
MIR7162,30368665,30368665,10
GOLGA2P6,30371907,30371907,10
MAP3K8,30438938,30460836,10
LOC105376478,30533735,30533735,10
LOC105376479,30590087,30590087,10
LYZL2,30611914,30629761,10
SVILP1,30717013,30717013,10
LOC105376480,30723740,30723740,10
ZNF438,30844960,31031937,10
LOC105376481,31113931,31155929,10
LOC105376482,31133799,31134229,10
LOC105376483,31139329,31144235,10
LOC101929352,31261552,31261552,10
ZEB1-AS1,31319095,31320447,10
ZEB1,31319234,31527264,10
LOC100505502,31362798,31364049,10
LOC105376484,31614700,31620954,10
LOC101929951,31707824,31707824,10
ARHGAP12,31807657,31908855,10
LOC105376485,31993570,31993570,10
KIF5B,32015528,32055973,10
LOC107984219,32018169,32018169,10
EPC1,32269062,32378493,10
LOC102031319,32374488,32374488,10
LOC101929431,32446056,32446056,10
CCDC7,32451642,32876393,10
LOC105376486,32896306,32896306,10
SNORA86,32901472,32901472,10
ITGB1,32901569,32935558,10
ITGB1-DT,32988714,33082102,10
LOC101929447,33116837,33116841,10
NRP1,33180075,33334905,10
LOC105376489,33537163,33537163,10
LOC105376490,33594205,33594205,10
LINC00838,33772680,33772680,10
PARD3,34111168,34814995,10
PARD3-AS1,34816422,34816422,10
LOC105376491,34975578,34975578,10
CUL2,35010310,35101010,10
MIR3611,35079680,35079680,10
CREM,35137835,35211803,10
LOC105376493,35244679,35244679,10
LOC107984220,35316941,35316941,10
CCNY,35337053,35569170,10
LOC107984221,35586346,35586346,10
GJD4,35605567,35608626,10
FZD8,35639344,35641429,10
MIR4683,35641252,35641252,10
LOC105376494,35647819,35647819,10
LOC107984188,35727386,35727386,10
PCAT5,35800920,35800920,10
LOC105376495,35898878,35898878,10
LOC107984222,36073209,36073209,10
LOC105376496,36943132,36943132,10
ANKRD30A,37125787,37309298,10
LOC101929498,37307414,37307414,10
LINC00993,37347029,37347029,10
LOC107984175,37380301,37380301,10
LOC107984223,37430564,37430564,10
LOC105376497,37438734,37438734,10
MTRNR2L7,37601969,37602044,10
LOC102724533,37632922,37632922,10
LOC105376498,37680308,37680308,10
ZNF248,37776536,37858202,10
ZNF33BP1,37795175,37795175,10
LOC107984224,37860666,37860666,10
ZNF25,37952126,37976655,10
LOC105376499,38004528,38004555,10
ZNF33A,38010753,38067834,10
ZNF37A,38096617,38146820,10
LOC105376500,38169191,38169191,10
LOC100129055,38214345,38214345,10
HSD17B7P2,38378505,38378505,10
SEPT7P9,38402927,38402927,10
LOC101929540,38412767,38435338,10
LINC00999,38452153,38452153,10
LOC107984177,38480197,38480197,10
ACTR3BP5,38698241,38698241,10
LOC441666,42368045,42368045,10
CCNYL2,42472240,42472240,10
LINC00839,42495337,42495337,10
ZNF37BP,42552870,42552870,10
ZNF33B,42592612,42638837,10
LOC105378268,42645542,42645542,10
LINC01518,42691759,42691759,10
LOC107984178,42704843,42708321,10
LOC283028,42755203,42755203,10
LOC105378269,42769621,42769621,10
BMS1,42784394,42831402,10
LOC101929445,42874060,42874060,10
LINC01264,42981507,42981507,10
MIR5100,42997681,42997681,10
RET,43077258,43128269,10
CSGALNACT2,43155149,43185308,10
RASGEF1A,43196243,43229654,10
LOC107984225,43232203,43232203,10
LOC105378270,43327938,43327938,10
LOC105378271,43350338,43350338,10
LOC107984226,43350470,43350470,10
FXYD4,43373746,43376166,10
HNRNPF,43386636,43387884,10
SNORD3J,43417440,43417440,10
ZNF487,43436833,43481922,10
LOC105379857,43501981,43501981,10
ZNF239,43556702,43573651,10
ZNF485,43607050,43617369,10
ZNF32,43644049,43646133,10
ZNF32-AS1,43645047,43645047,10
ZNF32-AS2,43648019,43648019,10
LOC105378274,43649790,43649790,10
ZNF32-AS3,43674699,43674699,10
LOC102724264,43778825,43778902,10
HNRNPA3P1,43790417,43790417,10
LOC105378275,43818744,43818744,10
LOC107984189,43825756,43826300,10
LINC00619,43850622,43850622,10
LINC00840,43895433,43895433,10
LOC105378277,43905282,43912472,10
LINC00841,43914506,43981265,10
C10orf142,44292760,44293943,10
CXCL12,44372887,44385070,10
LOC107984179,44401411,44401411,10
TMEM72,44911512,44935134,10
TMEM72-AS1,44959689,44959689,10
RASSF4,44970202,44994714,10
LOC105378281,44971509,44971509,10
DEPP1,44977391,44978030,10
C10orf25,45000377,45000910,10
ZNF22,45003368,45004043,10
RSU1P2,45154596,45154596,10
MIR3156-1,45164088,45164088,10
ANKRD30BP3,45186041,45186041,10
LOC105378286,45510037,45511565,10
ZFAND4,45616435,45672961,10
WASHC2C,45727317,45792962,10
FAM25E,45815485,45817249,10
AGAP4,45825914,45847347,10
PARGP1,45972428,45972428,10
TIMM23,45972624,46003742,10
SNORA74C-1,45984811,45984811,10
NCOA4,46006591,46027465,10
MSMB,46033421,46046237,10
LOC105378287,46037059,46037059,10
AGAP7P,46131678,46131678,10
ANTXRLP1,46269608,46269608,10
LOC105378577,46284488,46285118,10
ANTXRL,46287262,46330084,10
LOC107984026,46337223,46837947,10
FAM25BP,46373563,46373563,10
ANXA8L1,46375851,46390930,10
HNRNPA1P33,46416456,46416456,10
LOC107987152,46426227,46426227,10
LINC00842,46453306,46453306,10
NPY4R,46461507,46470694,10
GPRIN2,46549359,46551481,10
SYT15,46578804,46590959,10
LOC101927699,46598145,46598145,10
LOC105378289,46612154,46612154,10
LOC102724350,46633010,46633159,10
FAM35BP,46651976,46651976,10
LOC101927584,46719557,46719557,10
LOC102724643,46753232,46753232,10
GLUD1P2,46786770,46786770,10
BMS1P1,46811989,46811989,10
FRMPD2B,46895326,46895326,10
PTPN20,46911835,47002552,10
LOC105378291,47210958,47210958,10
LOC101929216,47231725,47231725,10
GDF10,47300651,47312792,10
GDF2,47322668,47325784,10
RBP3,47348484,47357457,10
ZNF488,47367806,47368829,10
LOC105378292,47414475,47414475,10
LOC107001062,47414574,47414574,10
ANXA8,47468846,47991772,10
FAM25G,47487274,47491674,10
AGAP9,47502151,47523526,10
LOC107987147,47534623,47534623,10
BMS1P2,47553523,47553523,10
CTSLP2,47583419,47583419,10
LOC112267862,47600906,47619501,10
LOC107984289,47707174,47707174,10
LOC102724603,47712375,47712375,10
FAM35DP,47731218,47731218,10
LOC102724488,47752172,47765194,10
LOC102724593,47759041,47759041,10
NPY4R2,47918313,47923115,10
FAM25C,47995377,47999765,10
AGAP12P,48031640,48031640,10
FRMPD2,48157321,48274567,10
MAPK8,48401660,48439360,10
ARHGAP22,48430325,48656265,10
ARHGAP22-IT1,48511589,48511589,10
WDFY4,48685199,48982575,10
LOC105378299,48840441,48840441,10
LRRC18,48910236,48940126,10
LOC105378298,48981358,48981358,10
MIR4294,48985587,48985587,10
VSTM4,49019649,49129082,10
FAM170B,49131612,49133918,10
FAM170B-AS1,49151547,49151547,10
TMEM273,49154845,49188580,10
C10orf71-AS1,49298893,49298893,10
C10orf71,49322545,49326853,10
DRGX,49366115,49395440,10
ERCC6,49458814,49532964,10
PGBD3,49515332,49517114,10
SLC18A3,49610740,49612339,10
CHAT,49614189,49665046,10
C10orf53,49679697,49708617,10
OGDHL,49735227,49762379,10
PARG,49819339,49942027,10
TIMM23B,49942194,49988221,10
SNORA74C-2,49954415,49954415,10
AGAP6,49982218,50010186,10
FAM21EP,50067803,50067803,10
WASHC2A,50068005,50132945,10
ASAH2,50187314,50251563,10
SGMS1,50307141,50466915,10
SGMS1-AS1,50631636,50631636,10
LOC105378302,50674832,50674967,10
ASAH2B,50742924,50757188,10
A1CF,50806728,50859940,10
PRKG1,50991378,52293900,10
LOC102724719,51068552,51068552,10
MIR605,51299655,51299655,10
CSTF2T,51697698,51699549,10
PRKG1-AS1,52314128,52314128,10
DKK1,52314434,52316807,10
LINC01468,52455272,52470533,10
LOC105378305,52614106,52764611,10
MBL2,52768136,52771635,10
LOC105378307,52810841,52810841,10
LOC105378306,52812468,52812468,10
LOC105378308,52965492,52965496,10
LOC105378309,52975180,52975180,10
LOC105378310,53163045,53163045,10
PCDH15,53806578,54801909,10
MIR548F1,54607957,54607957,10
LOC105378311,54656051,54656051,10
MTRNR2L5,55599899,55599974,10
ZWINT,56358417,56361272,10
MIR3924,57304559,57304559,10
LOC105378313,57407298,57407298,10
LOC105378314,57847376,57847376,10
IPMK,58196075,58267611,10
CISD1,58269273,58287650,10
LOC112268068,58326700,58335192,10
UBE2D1,58335201,58368765,10
TFAM,58385547,58399230,10
LOC105378316,58503438,58503438,10
BICC1,58513143,58828891,10
LOC107984234,58544915,58548912,10
FAM133CP,58717534,58717534,10
LINC00844,59001617,59001617,10
LOC102724768,59065928,59065928,10
CCEPR,59176464,59176464,10
PHYHIPL,59176853,59245591,10
FAM13C,59247613,59362460,10
LOC102724778,59332607,59332607,10
LOC107984235,59538797,59538797,10
LOC105378318,59596363,59596363,10
LOC105378319,59649667,59649667,10
SLC16A9,59652771,59684291,10
MRLN,59737059,59737200,10
CCDC6,59792916,59906424,10
LINC01553,59960913,59960913,10
ANK3,60042690,60733319,10
LOC107987153,60244564,60244564,10
LOC107984292,60510588,60517134,10
LOC105378320,60741830,60746148,10
CDK1,60780165,60793975,10
RHOBTB1,60871481,61001486,10
LOC107984236,60944131,60945077,10
LINC00845,61026417,61026417,10
LOC105378323,61103856,61103856,10
TMEM26,61410321,61453450,10
TMEM26-AS1,61483191,61493433,10
CABCOCO1,61662972,61766013,10
LOC107984237,61821001,61867900,10
ARID5B,61901709,62093030,10
RTKN2,62159145,62268879,10
LOC105378326,62234013,62234013,10
LOC105378325,62304113,62304113,10
LOC283045,62375127,62375127,10
ZNF365,62376193,62670301,10
LOC105378327,62655506,62655506,10
ADO,62805059,62805872,10
EGR2,62813206,62818639,10
LOC107984012,62919907,62919907,10
LOC105378328,63125569,63125569,10
NRBF2,63133415,63154218,10
JMJD1C,63168044,63465662,10
MIR1296,63373048,63373048,10
LOC105378330,63431202,63431202,10
JMJD1C-AS1,63466563,63466563,10
REEP3,63521545,63620869,10
LOC105378329,63614886,63614886,10
LOC101929846,63654745,63654745,10
LOC107984238,63700544,63700544,10
LOC101928859,63887298,63887298,10
LOC105378333,64038225,64038225,10
LOC105378335,64627078,64627078,10
LOC107984239,64793671,64793671,10
ANXA2P3,64826877,64826877,10
LOC105378336,64903239,64903239,10
LOC101928887,64924518,64924518,10
LOC102724863,64938494,64938494,10
LOC105378337,65481670,65481670,10
LOC105378338,65787533,65787533,10
LOC105378339,65891721,65891721,10
CTNNA3,65920329,67648770,10
LOC105378340,66144549,66275180,10
LRRTM3,66926583,67101551,10
LOC101928961,67012153,67012153,10
MIR7151,67403410,67403410,10
DNAJC12,67797115,67838011,10
SIRT1,67884721,67916593,10
HERC4,67922930,68075324,10
POU5F1P5,68010883,68010883,10
MYPN,68106724,68212017,10
LOC107984240,68158478,68158478,10
ATOH7,68231218,68231677,10
LOC107984241,68244159,68244159,10
PBLD,68284176,68306844,10
HNRNPH3,68337221,68342054,10
RUFY2,68345767,68407302,10
DNA2,68415038,68472122,10
SLC25A16,68483431,68527375,10
TET1,68572338,68691814,10
CCAR1,68722504,68792377,10
SNORD98,68755238,68755238,10
MIR1254-1,68759414,68759414,10
STOX1,68827623,68892736,10
DDX50,68901384,68946630,10
DDX21,68956225,68982812,10
KIF1BP,68988832,69016416,10
LOC105378342,69048980,69048980,10
SRGN,69088157,69104120,10
VPS26A,69124277,69171269,10
SUPV3L1,69180291,69209098,10
HKDC1,69220435,69267552,10
LOC101928994,69232490,69232490,10
HK1,69288743,69401135,10
TACR2,69404825,69416323,10
TSPAN15,69451594,69549508,10
LOC105378345,69539209,69539209,10
NEUROG3,69572398,69573043,10
LOC101929021,69577099,69577099,10
FAM241B,69630636,69633059,10
LOC105378346,69691179,69691179,10
COL13A1,69802423,69958701,10
LOC105378347,69822323,69822323,10
LOC107984242,69967358,69967358,10
LOC102723350,70009303,70019881,10
H2AFY2,70075658,70111683,10
AIFM2,70114177,70124084,10
TYSND1,70139923,70146740,10
SAR1A,70152475,70161915,10
PPA1,70203154,70233427,10
NPFFR1,70254956,70283676,10
LRRC20,70301353,70382650,10
EIF4EBP2,70404401,70421747,10
NODAL,70432935,70441667,10
PALD1,70525951,70568450,10
PRF1,70598052,70600902,10
ADAMTS14,70672802,70760853,10
TBATA,70771271,70785419,10
SGPL1,70816853,70877335,10
PCBD1,70882386,70888533,10
LOC105378349,70944144,70955641,10
LOC105378350,70999118,70999118,10
LOC105378351,71005737,71005762,10
UNC5B,71212985,71302879,10
UNC5B-AS1,71218228,71218228,10
LOC107987148,71233423,71233423,10
LOC112268061,71259409,71259409,10
SLC29A3,71319309,71363390,10
LOC105378353,71344243,71349452,10
CDH23,71439831,71815278,10
LOC105378356,71474165,71474165,10
CDH23-AS1,71511920,71511920,10
LOC105378355,71554242,71554242,10
C10orf105,71715935,71716337,10
VSIR,71751252,71773439,10
MIR7152,71790800,71790800,10
PSAP,71817440,71851221,10
CHST3,72005842,72008471,10
SPOCK2,72062759,72088328,10
ASCC1,72097333,72217134,10
ANAPC16,72223914,72235860,10
DDIT4,72274216,72275188,10
DNAJB12,72334587,72355065,10
MICU1,72368194,72626096,10
MCU,72692151,72887694,10
MIR4676,72721100,72721100,10
OIT3,72893798,72933036,10
PLA2G12B,72935616,72954685,10
P4HA1,73008221,73074883,10
NUDT13,73114365,73131828,10
SNORA11F,73126207,73126207,10
ECD,73134582,73168095,10
FAM149B1,73168339,73241019,10
LOC105378358,73186754,73186754,10
DNAJC9,73243399,73247189,10
MRPS16,73250851,73252482,10
CFAP70,73253974,73361064,10
DNAJC9-AS1,73254349,73276984,10
ANXA7,73376094,73400856,10
MSS51,73424552,73428284,10
PPP3CB,73438241,73495889,10
USP54,73498628,73626906,10
PPP3CB-AS1,73507309,73507309,10
MYOZ1,73631929,73640017,10
SYNPO2L,73646717,73655922,10
LOC105378360,73669176,73669176,10
AGAP5,73674598,73697755,10
BMS1P4,73730514,73730514,10
GLUD1P3,73731771,73731771,10
SEC24C,73746832,73771095,10
FUT11,73772333,73779104,10
LOC107984243,73782001,73782001,10
CHCHD1,73782075,73783187,10
ZSWIM8,73785878,73801776,10
ZSWIM8-AS1,73801399,73801399,10
NDST2,73802450,73811831,10
CAMK2G,73815014,73874582,10
PLAU,73911555,73916565,10
C10orf55,73911684,73912244,10
VCL,73998207,74118169,10
LOC107984244,74090020,74090020,10
AP3M1,74123809,74151085,10
ADK,74151278,74708445,10
LOC102723439,74529324,74529324,10
DUSP13,75094675,75109157,10
SAMD8,75147222,75176692,10
VDAC2,75211158,75230989,10
COMTD1,75234072,75235928,10
ZNF503-AS1,75361678,75361678,10
ZNF503,75398748,75401894,10
ZNF503-AS2,75408982,75408982,10
LOC101929234,75411324,75411324,10
LOC107984293,75431566,75431566,10
LRMDA,75431724,76557375,10
MIR606,75552553,75552553,10
LOC105378367,75743848,75743848,10
LOC112268057,76318976,76318976,10
KCNMA1,76877738,77637642,10
KCNMA1-AS1,76978593,76978593,10
KCNMA1-AS2,77150100,77150100,10
KCNMA1-AS3,77376613,77376613,10
LOC105378369,77430351,77433256,10
LOC105378372,77710688,77710688,10
POLR3A,77977477,78029407,10
RPS24,78033901,78055010,10
LOC105378373,78152516,78152516,10
LOC105378374,78178689,78178689,10
LOC105378375,78192706,78193108,10
LINC00856,78252645,78252645,10
LINC00595,78280213,78280213,10
LOC107984245,78463494,78463494,10
LOC107984246,78468835,78468835,10
LOC105378378,78473947,78473947,10
LOC105378379,78744543,78744543,10
LOC112268062,79020957,79020957,10
ZMIZ1-AS1,79067448,79067448,10
ZMIZ1,79201632,79312749,10
LOC107984247,79321420,79321658,10
PPIF,79347548,79353842,10
ZCCHC24,79386344,79445440,10
LOC105378383,79454754,79454754,10
LOC729815,79510982,79510982,10
EIF5AL1,79512649,79513114,10
SFTPA2,79557208,79559956,10
SFTPA1,79611619,79614113,10
LOC105378385,79663185,79663185,10
LOC101929506,79676003,79676003,10
BEND3P3,79688897,79688897,10
LOC107984248,79702557,79702557,10
NUTM2B,79703609,79712485,10
